project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-ESCA	59dd907e-c674-46c2-bce7-63517d5ae7a7	TCGA-XP-A8T7	7d06f159-340c-42e6-b702-d7c83e069ac3	TCGA-XP-A8T7-01A	f1b0bf8f-054a-4715-a410-7b9342a13f8c	TCGA-XP-A8T7-01A-11	7ce1e5fd-7797-40a8-82f1-e9e2a031d7b8	TCGA-XP-A8T7-01A-11R	1.84	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.18	7.1	UV Spec	released	'--
TCGA-ESCA	59dd907e-c674-46c2-bce7-63517d5ae7a7	TCGA-XP-A8T7	a6879baf-b1db-443f-8c55-1641705a82a7	TCGA-XP-A8T7-10A	d4ebd121-c5ec-4fa4-8c6a-98fd51f52157	TCGA-XP-A8T7-10A-01	bad96e02-a56d-4457-b030-cbef0de73f45	TCGA-XP-A8T7-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	59dd907e-c674-46c2-bce7-63517d5ae7a7	TCGA-XP-A8T7	a6879baf-b1db-443f-8c55-1641705a82a7	TCGA-XP-A8T7-10A	d4ebd121-c5ec-4fa4-8c6a-98fd51f52157	TCGA-XP-A8T7-10A-01	c2633c97-29f1-44e6-b52e-0eb818d570ba	TCGA-XP-A8T7-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	d86eab07-8cb2-49a8-b00f-2986efd7ea3b	TCGA-VR-A8EP	7e4a8962-fff1-4022-9796-63b7346bcd0b	TCGA-VR-A8EP-01A	cbe62c1e-c903-4cf7-a344-82de48745d59	TCGA-VR-A8EP-01A-31	00df5f2c-d234-4784-8cb7-efc0b9edb14b	TCGA-VR-A8EP-01A-31D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	d86eab07-8cb2-49a8-b00f-2986efd7ea3b	TCGA-VR-A8EP	7e4a8962-fff1-4022-9796-63b7346bcd0b	TCGA-VR-A8EP-01A	cbe62c1e-c903-4cf7-a344-82de48745d59	TCGA-VR-A8EP-01A-31	bcb98982-1fcd-4f8f-a157-5012a4d900a2	TCGA-VR-A8EP-01A-31R	1.94	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.44	7.4	UV Spec	released	'--
TCGA-ESCA	d86eab07-8cb2-49a8-b00f-2986efd7ea3b	TCGA-VR-A8EP	982a9663-c460-4a97-893b-b39d3f62c7e1	TCGA-VR-A8EP-10B	b4736fa1-d57c-40c7-85a2-562ae1ddeb31	TCGA-VR-A8EP-10B-01	3f58c6cb-886e-4417-b017-7b6af952f539	TCGA-VR-A8EP-10B-01D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	8d3ccaf0-872a-4ee3-b4b7-847180fec3ab	TCGA-XP-A8T8	748d8e04-0abd-4468-b38b-92997fbafe97	TCGA-XP-A8T8-01A	60ac2b77-6409-4cfd-ba3c-366ee32690e0	TCGA-XP-A8T8-01A-11	7896330e-3ea1-488a-83b7-9c5000eca5bb	TCGA-XP-A8T8-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	8d3ccaf0-872a-4ee3-b4b7-847180fec3ab	TCGA-XP-A8T8	748d8e04-0abd-4468-b38b-92997fbafe97	TCGA-XP-A8T8-01A	60ac2b77-6409-4cfd-ba3c-366ee32690e0	TCGA-XP-A8T8-01A-11	df79dace-304d-49d4-85f3-f71dfb8fa2de	TCGA-XP-A8T8-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	8d3ccaf0-872a-4ee3-b4b7-847180fec3ab	TCGA-XP-A8T8	748d8e04-0abd-4468-b38b-92997fbafe97	TCGA-XP-A8T8-01A	60ac2b77-6409-4cfd-ba3c-366ee32690e0	TCGA-XP-A8T8-01A-11	ed70885e-efe9-4161-b60f-537759eb8d5c	TCGA-XP-A8T8-01A-11R	1.87	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.73	7.4	UV Spec	released	'--
TCGA-ESCA	8d3ccaf0-872a-4ee3-b4b7-847180fec3ab	TCGA-XP-A8T8	76429555-582d-4cb3-9f3d-dd983e97e936	TCGA-XP-A8T8-10A	69ccc9fc-2a9a-461d-a65b-9664a17b9606	TCGA-XP-A8T8-10A-01	1f33bfaa-acc7-43f4-a15a-310de65a5bb0	TCGA-XP-A8T8-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	8d3ccaf0-872a-4ee3-b4b7-847180fec3ab	TCGA-XP-A8T8	76429555-582d-4cb3-9f3d-dd983e97e936	TCGA-XP-A8T8-10A	69ccc9fc-2a9a-461d-a65b-9664a17b9606	TCGA-XP-A8T8-10A-01	3423419d-fb51-437c-9d50-e4c381d21f08	TCGA-XP-A8T8-10A-01D	'--	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	25eb6a8a-5bd9-480d-baab-6113e1b3be51	TCGA-L5-A88S	0ecc7f6e-65a4-42e0-9bb0-d787beecd88d	TCGA-L5-A88S-01A	770ea4db-d05b-43a5-95fa-cee8abb7b5f9	TCGA-L5-A88S-01A-11	06782acb-3890-46cb-9a5f-5a65584ddfb7	TCGA-L5-A88S-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	25eb6a8a-5bd9-480d-baab-6113e1b3be51	TCGA-L5-A88S	0ecc7f6e-65a4-42e0-9bb0-d787beecd88d	TCGA-L5-A88S-01A	770ea4db-d05b-43a5-95fa-cee8abb7b5f9	TCGA-L5-A88S-01A-11	5c0c6a0c-1c44-4d70-9565-8ecdf944c52f	TCGA-L5-A88S-01A-11D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	25eb6a8a-5bd9-480d-baab-6113e1b3be51	TCGA-L5-A88S	0ecc7f6e-65a4-42e0-9bb0-d787beecd88d	TCGA-L5-A88S-01A	770ea4db-d05b-43a5-95fa-cee8abb7b5f9	TCGA-L5-A88S-01A-11	7003b708-05b5-4a72-ab97-6bf9e07f9b15	TCGA-L5-A88S-01A-11R	1.87	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.67	7.1	UV Spec	released	'--
TCGA-ESCA	25eb6a8a-5bd9-480d-baab-6113e1b3be51	TCGA-L5-A88S	de23dd58-a9db-44f3-b1ff-fa96429e79aa	TCGA-L5-A88S-11A	cc394e9b-fa2c-437f-97f7-34c3050b8ffb	TCGA-L5-A88S-11A-21	18a49b62-531a-403d-9a5c-2c2b20750a21	TCGA-L5-A88S-11A-21D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	25eb6a8a-5bd9-480d-baab-6113e1b3be51	TCGA-L5-A88S	de23dd58-a9db-44f3-b1ff-fa96429e79aa	TCGA-L5-A88S-11A	cc394e9b-fa2c-437f-97f7-34c3050b8ffb	TCGA-L5-A88S-11A-21	a0acd609-c9f0-40ff-ad9a-789e0285f5db	TCGA-L5-A88S-11A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	cf7b2de3-f4be-4d29-b537-499dd948c1b7	TCGA-L5-A8NU	0d782974-ae70-4d49-98f3-c95096c15337	TCGA-L5-A8NU-01A	0bbfb9fb-9d13-4cd0-be5a-31a0b47610fd	TCGA-L5-A8NU-01A-11	20f01059-350e-458a-a290-845bd61111fc	TCGA-L5-A8NU-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	cf7b2de3-f4be-4d29-b537-499dd948c1b7	TCGA-L5-A8NU	0d782974-ae70-4d49-98f3-c95096c15337	TCGA-L5-A8NU-01A	0bbfb9fb-9d13-4cd0-be5a-31a0b47610fd	TCGA-L5-A8NU-01A-11	754df8c6-5608-4068-b067-fc3b0f954c66	TCGA-L5-A8NU-01A-11R	1.84	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.38	7.3	UV Spec	released	'--
TCGA-ESCA	cf7b2de3-f4be-4d29-b537-499dd948c1b7	TCGA-L5-A8NU	0d782974-ae70-4d49-98f3-c95096c15337	TCGA-L5-A8NU-01A	0bbfb9fb-9d13-4cd0-be5a-31a0b47610fd	TCGA-L5-A8NU-01A-11	88645e6a-65ee-4d5d-8fc0-b324f3d06923	TCGA-L5-A8NU-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	cf7b2de3-f4be-4d29-b537-499dd948c1b7	TCGA-L5-A8NU	403beae4-836f-4cd2-b8a8-483ee74d22f0	TCGA-L5-A8NU-11A	892cf682-b54a-4d70-9758-967effa55e78	TCGA-L5-A8NU-11A-11	60b64728-e2e6-43d1-80e3-773a25b9056e	TCGA-L5-A8NU-11A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	cf7b2de3-f4be-4d29-b537-499dd948c1b7	TCGA-L5-A8NU	403beae4-836f-4cd2-b8a8-483ee74d22f0	TCGA-L5-A8NU-11A	892cf682-b54a-4d70-9758-967effa55e78	TCGA-L5-A8NU-11A-11	c9f5a80e-47ed-4e6c-932e-b830d9856c08	TCGA-L5-A8NU-11A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	0ab29de2-eb9e-4a25-99de-5f543cfbdb53	TCGA-LN-A49V	54100362-d87f-4360-b9c3-8042b2b670eb	TCGA-LN-A49V-10A	eb37229e-0557-45fb-83b0-e79e63bd5f40	TCGA-LN-A49V-10A-01	537d8e76-aa57-4ec6-aa9e-4473d2669255	TCGA-LN-A49V-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-ESCA	0ab29de2-eb9e-4a25-99de-5f543cfbdb53	TCGA-LN-A49V	54100362-d87f-4360-b9c3-8042b2b670eb	TCGA-LN-A49V-10A	eb37229e-0557-45fb-83b0-e79e63bd5f40	TCGA-LN-A49V-10A-01	ab34b5de-1e2d-4ab5-bb53-d7f9e4360868	TCGA-LN-A49V-10A-01D	'--	'--	'--	DNA	D	'--	0.17	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-ESCA	0ab29de2-eb9e-4a25-99de-5f543cfbdb53	TCGA-LN-A49V	bf039639-98cf-496d-9a11-44dfafbd7dd7	TCGA-LN-A49V-01A	b8d748bd-c2bf-41ca-8c77-6b6ad99215dc	TCGA-LN-A49V-01A-11	24f9ac57-beb3-43cb-b70e-d489a8e28f29	TCGA-LN-A49V-01A-11R	1.87	'--	'--	RNA	R	'--	0.18	'--	'--	'--	'--	UV Spec	released	'--
TCGA-ESCA	0ab29de2-eb9e-4a25-99de-5f543cfbdb53	TCGA-LN-A49V	bf039639-98cf-496d-9a11-44dfafbd7dd7	TCGA-LN-A49V-01A	b8d748bd-c2bf-41ca-8c77-6b6ad99215dc	TCGA-LN-A49V-01A-11	76b2ba8d-9c1c-48b7-8590-0ed6c946e116	TCGA-LN-A49V-01A-11D	'--	'--	'--	DNA	D	'--	0.17	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-ESCA	0ab29de2-eb9e-4a25-99de-5f543cfbdb53	TCGA-LN-A49V	bf039639-98cf-496d-9a11-44dfafbd7dd7	TCGA-LN-A49V-01A	b8d748bd-c2bf-41ca-8c77-6b6ad99215dc	TCGA-LN-A49V-01A-11	e6b2a246-1856-4377-aa90-9a65886d7cfd	TCGA-LN-A49V-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-ESCA	b782c157-6b33-4247-83df-a82dc5e5d432	TCGA-LN-A8HZ	2509370a-e916-4372-9e05-8a7b4aa7b9b9	TCGA-LN-A8HZ-01A	7dbfb952-8680-464c-a692-69343181d996	TCGA-LN-A8HZ-01A-31-A617-42	48887015-16f0-4a49-a682-650ef5078475	TCGA-LN-A8HZ-01A-31-A617-42-X007-S10	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-ESCA	b782c157-6b33-4247-83df-a82dc5e5d432	TCGA-LN-A8HZ	2509370a-e916-4372-9e05-8a7b4aa7b9b9	TCGA-LN-A8HZ-01A	bb186c05-b5ec-47a5-bd3c-443487f72163	TCGA-LN-A8HZ-01A-11	37a64097-2e9c-4f39-a560-0014df347846	TCGA-LN-A8HZ-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	b782c157-6b33-4247-83df-a82dc5e5d432	TCGA-LN-A8HZ	2509370a-e916-4372-9e05-8a7b4aa7b9b9	TCGA-LN-A8HZ-01A	bb186c05-b5ec-47a5-bd3c-443487f72163	TCGA-LN-A8HZ-01A-11	48837f3d-9b73-4481-84ff-5c3d4920eb9d	TCGA-LN-A8HZ-01A-11R	1.88	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.77	8.1	UV Spec	released	'--
TCGA-ESCA	b782c157-6b33-4247-83df-a82dc5e5d432	TCGA-LN-A8HZ	2509370a-e916-4372-9e05-8a7b4aa7b9b9	TCGA-LN-A8HZ-01A	bb186c05-b5ec-47a5-bd3c-443487f72163	TCGA-LN-A8HZ-01A-11	abe1b4c3-0900-43c1-8350-8cc716cb7ff6	TCGA-LN-A8HZ-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	b782c157-6b33-4247-83df-a82dc5e5d432	TCGA-LN-A8HZ	381ef4e2-e13d-4560-824a-3c708c81346c	TCGA-LN-A8HZ-10A	75cb560c-1b38-42ec-b2a1-6d822ffeafb6	TCGA-LN-A8HZ-10A-01	00902cc3-9f64-44af-b738-1c9ef7fa783d	TCGA-LN-A8HZ-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	b782c157-6b33-4247-83df-a82dc5e5d432	TCGA-LN-A8HZ	381ef4e2-e13d-4560-824a-3c708c81346c	TCGA-LN-A8HZ-10A	75cb560c-1b38-42ec-b2a1-6d822ffeafb6	TCGA-LN-A8HZ-10A-01	882f3dce-e42d-4c92-99b2-c096f62a2080	TCGA-LN-A8HZ-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	07b7dc7b-9407-4f11-9cd9-3b6df8d1cf6c	TCGA-Q9-A6FU	6216c092-5b83-4a48-a2f6-4d7b07243868	TCGA-Q9-A6FU-10A	324239d6-d17f-4554-9775-077dbf98bf23	TCGA-Q9-A6FU-10A-01	0f5f681f-8e78-4e1e-8243-bf3abb1c950c	TCGA-Q9-A6FU-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	07b7dc7b-9407-4f11-9cd9-3b6df8d1cf6c	TCGA-Q9-A6FU	6216c092-5b83-4a48-a2f6-4d7b07243868	TCGA-Q9-A6FU-10A	324239d6-d17f-4554-9775-077dbf98bf23	TCGA-Q9-A6FU-10A-01	41a2d931-78cb-4e59-adee-cf89b6dedfb5	TCGA-Q9-A6FU-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	07b7dc7b-9407-4f11-9cd9-3b6df8d1cf6c	TCGA-Q9-A6FU	9778af5c-1822-4442-9561-81273aef4ae3	TCGA-Q9-A6FU-01A	f1e7ba6b-a25a-4e04-ac77-ac8a70c0acfd	TCGA-Q9-A6FU-01A-11	21a0df65-98eb-439d-9f10-0934ee5877a6	TCGA-Q9-A6FU-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	07b7dc7b-9407-4f11-9cd9-3b6df8d1cf6c	TCGA-Q9-A6FU	9778af5c-1822-4442-9561-81273aef4ae3	TCGA-Q9-A6FU-01A	f1e7ba6b-a25a-4e04-ac77-ac8a70c0acfd	TCGA-Q9-A6FU-01A-11	a4385f7e-d9e0-4c8d-8298-06c7f4e5f731	TCGA-Q9-A6FU-01A-11R	1.89	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.68	9.4	UV Spec	released	'--
TCGA-ESCA	07b7dc7b-9407-4f11-9cd9-3b6df8d1cf6c	TCGA-Q9-A6FU	9778af5c-1822-4442-9561-81273aef4ae3	TCGA-Q9-A6FU-01A	f1e7ba6b-a25a-4e04-ac77-ac8a70c0acfd	TCGA-Q9-A6FU-01A-11	bd58c6d4-b398-43bb-badc-de2d672cf7c2	TCGA-Q9-A6FU-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	ad29744c-a09d-463a-84b5-63cfeb7ff786	TCGA-LN-A49L	d2b00cb1-19a7-4a41-97e1-f2d60108590b	TCGA-LN-A49L-01A	b6052d19-6445-433d-b97f-81fbd3c8065f	TCGA-LN-A49L-01A-11	5b7c5dd2-c10f-4880-9ae7-eecdf79ee561	TCGA-LN-A49L-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-ESCA	ad29744c-a09d-463a-84b5-63cfeb7ff786	TCGA-LN-A49L	d2b00cb1-19a7-4a41-97e1-f2d60108590b	TCGA-LN-A49L-01A	b6052d19-6445-433d-b97f-81fbd3c8065f	TCGA-LN-A49L-01A-11	60ce8c7a-d256-495e-bb75-6838fa3f6218	TCGA-LN-A49L-01A-11R	1.84	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-ESCA	ad29744c-a09d-463a-84b5-63cfeb7ff786	TCGA-LN-A49L	d2b00cb1-19a7-4a41-97e1-f2d60108590b	TCGA-LN-A49L-01A	b6052d19-6445-433d-b97f-81fbd3c8065f	TCGA-LN-A49L-01A-11	8b5454c2-5fd3-4d54-a1d9-a867ec8c947a	TCGA-LN-A49L-01A-11D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-ESCA	ad29744c-a09d-463a-84b5-63cfeb7ff786	TCGA-LN-A49L	dc4443dd-ee35-4d2a-b1be-8dc494caca30	TCGA-LN-A49L-10A	4320faea-f4f3-42b7-9523-1c86e0b7b784	TCGA-LN-A49L-10A-01	08852622-c215-48ab-adcc-32c8ad97d53d	TCGA-LN-A49L-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-ESCA	ad29744c-a09d-463a-84b5-63cfeb7ff786	TCGA-LN-A49L	dc4443dd-ee35-4d2a-b1be-8dc494caca30	TCGA-LN-A49L-10A	4320faea-f4f3-42b7-9523-1c86e0b7b784	TCGA-LN-A49L-10A-01	431ccea2-3e6a-401d-a34d-2d143dae70d3	TCGA-LN-A49L-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-ESCA	ca400ea1-3e4e-437e-a54c-446431b741da	TCGA-2H-A9GO	6c07cbbb-43a3-479f-ab35-2372f0ee6302	TCGA-2H-A9GO-01A	70678804-e271-4794-a3bd-55fb6fd0a55e	TCGA-2H-A9GO-01A-11	1a7e251b-386e-4f94-beb4-21eecff6332d	TCGA-2H-A9GO-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	ca400ea1-3e4e-437e-a54c-446431b741da	TCGA-2H-A9GO	6c07cbbb-43a3-479f-ab35-2372f0ee6302	TCGA-2H-A9GO-01A	70678804-e271-4794-a3bd-55fb6fd0a55e	TCGA-2H-A9GO-01A-11	a9291a67-44b2-4fc1-b283-d3bdf19da6f2	TCGA-2H-A9GO-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
